context_id	query	route	pair_id	in_baseline	baseline_rank	in_v1	v1_rank	rank_delta
D02	cat	direct-english	esp1_19a3c97d0f7a87ce5f3ccd0a2d9e674e	true	1945	false	""	""
D02	cat	direct-english	esp1_19a5d4dd283c534d7a3a8aff66e90c83	true	1839	false	""	""
D02	cat	direct-english	esp1_19ae71d52c0c5069b2d9705fe45e58cd	true	596	false	""	""
D02	cat	direct-english	esp1_19b0e14d9fede90510b6d62bee1224a9	true	639	false	""	""
D02	cat	direct-english	esp1_19cbd17df8da406f35c8d714cbc5d98f	true	73	false	""	""
D02	cat	direct-english	esp1_19d587fde13e5c9d7f87402b193e2156	true	1661	false	""	""
D02	cat	direct-english	esp1_19f8379afa912add100cc3dd9c937da7	true	477	true	18	-459
D02	cat	direct-english	esp1_19fe91e08a1ace720a3c18c4a279ccb3	true	2328	false	""	""
D02	cat	direct-english	esp1_1a7b00b70e31626f28ff87e099973306	true	1773	false	""	""
D02	cat	direct-english	esp1_1a7d299f062b3f185ef801e3206a55f3	true	877	true	658	-219
D02	cat	direct-english	esp1_1a8059af1ab57de6b18bc8ce43dfe66d	true	752	true	119	-633
D02	cat	direct-english	esp1_1aa9a2eff1db3659706a7e49c5288429	true	1728	false	""	""
D02	cat	direct-english	esp1_1ac79636debe35b661cf37c578244878	true	2251	false	""	""
D02	cat	direct-english	esp1_1aff205fa0ca6bd275920f6e66e71163	true	1875	false	""	""
D02	cat	direct-english	esp1_1b475f30d734edb2e99571849dfd29a5	true	1732	true	494	-1238
D02	cat	direct-english	esp1_1b53a4037b6ed042259f71b998d8eab5	true	397	false	""	""
D02	cat	direct-english	esp1_1b5657bcef2bf746878f7935f2f6a0e1	true	627	false	""	""
D02	cat	direct-english	esp1_1b6e2138bcf3cddd49428d03190b490c	true	859	false	""	""
D02	cat	direct-english	esp1_1ba2c124b3b4a04e0681aa88f37c7533	true	714	false	""	""
D02	cat	direct-english	esp1_1ba938b1ce996c478e9fdc811716cd69	true	2093	false	""	""
D02	cat	direct-english	esp1_1bbd9c585676bddd6888dd36a8d2cae0	true	1465	false	""	""
D02	cat	direct-english	esp1_1be45dc537e56d1d43197c2da7a15a02	true	2373	false	""	""
D02	cat	direct-english	esp1_1c0987ae92bc6d918f40c29b9cdfa3bb	true	2226	false	""	""
D02	cat	direct-english	esp1_1c09b881f6388623de361c8358d182bc	true	505	false	""	""
D02	cat	direct-english	esp1_1c872af25ec1a40e5b4ad83f2ade018f	true	788	true	618	-170
D02	cat	direct-english	esp1_1c9484ae772921aa1390ccd135d8df97	true	1880	true	748	-1132
D02	cat	direct-english	esp1_1c9bf9f947f1ac6e659ee55687e006aa	true	977	false	""	""
D02	cat	direct-english	esp1_1ca5778306e33bb72634bde584c78559	true	1750	false	""	""
D02	cat	direct-english	esp1_1cbd308de524f0eff1615bdc2282deed	true	252	true	194	-58
D02	cat	direct-english	esp1_1ce16243db78cf19b7152daa0bbc02a8	true	22	false	""	""
D02	cat	direct-english	esp1_1ce1e1d6e7ecc5ad3363d97fcc3b5ac2	true	1820	true	529	-1291
D02	cat	direct-english	esp1_1ce82ba4653f44e4d98f4003f43a05af	true	358	true	76	-282
D02	cat	direct-english	esp1_1d04c52d8a47098048256a78a1d6a833	true	24	true	681	657
D02	cat	direct-english	esp1_1d0c4c510af4a21670273c6f19f6a086	true	1120	false	""	""
D02	cat	direct-english	esp1_1d1525c0d07ee1d4da2ba8a6357727cb	true	2315	false	""	""
D02	cat	direct-english	esp1_1d1c9d599e13c3960b167feaa3f77c10	true	1441	true	408	-1033
D02	cat	direct-english	esp1_1d56830b5e63a7625d5cd596c345d7fa	true	511	true	96	-415
D02	cat	direct-english	esp1_1d5d9b2111e0ae4d40e75357e85fb204	true	1837	false	""	""
D02	cat	direct-english	esp1_1d6f95f070bf0124309b179076bfccdb	true	1289	false	""	""
D02	cat	direct-english	esp1_1d7ece85283db49b2895c693d190555f	true	2008	true	752	-1256
D02	cat	direct-english	esp1_1db746fc0d67ad6cec6992d1563b4561	true	592	false	""	""
D02	cat	direct-english	esp1_1dd55f1a801a9aa8a39206a06bc53de4	true	1701	true	26	-1675
D02	cat	direct-english	esp1_1df4890911c3aba046d980d3d6192fdd	true	2075	false	""	""
D02	cat	direct-english	esp1_1dfee59ea206ebad02090e113ee84859	true	457	false	""	""
D02	cat	direct-english	esp1_1e1d008da00f38d373e9cb9de3acd43d	true	276	false	""	""
D02	cat	direct-english	esp1_1e2155759d34eb78cacdb358a1be6700	true	1922	false	""	""
D02	cat	direct-english	esp1_1e271891d740d776cef5be8a08715d63	true	1833	true	662	-1171
D02	cat	direct-english	esp1_1e6d409160dedd4630c50c4f3bb3d7cf	true	1350	false	""	""
D02	cat	direct-english	esp1_1e7e92907da32cc9852395d9397530c5	true	743	false	""	""
D02	cat	direct-english	esp1_1e845dab755045389e0698d55fa4a8ba	true	1477	false	""	""
D02	cat	direct-english	esp1_1eabeb33a7692b6406a2993303b9564d	true	1578	false	""	""
D02	cat	direct-english	esp1_1edbf77fdfe3db52c9cf6fdb54f9534d	true	1743	false	""	""
D02	cat	direct-english	esp1_1ee61a7eb60e7658da876d3f031462a0	true	958	false	""	""
D02	cat	direct-english	esp1_1f2bb89e87eb6450a7dc921d1d135bb1	true	1342	true	185	-1157
D02	cat	direct-english	esp1_1f4c39abb44e5a2b437debf7ca19a87c	true	1787	false	""	""
D02	cat	direct-english	esp1_1f4d6fb0ce8ae8824df561f7e3175a51	true	1727	false	""	""
D02	cat	direct-english	esp1_1f5ff94a952da55efbb53c2a14f33d66	true	1659	false	""	""
D02	cat	direct-english	esp1_1f8a620422a54edaee63cbb4d0b03b9a	true	994	true	507	-487
D02	cat	direct-english	esp1_1f90da62338787bf0c516663f8714e51	true	2427	false	""	""
D02	cat	direct-english	esp1_1f95809c7fc4c87e01e0f467ac441390	true	541	true	625	84
D02	cat	direct-english	esp1_1fdfb4f1a6940673d84927a20d9898b4	true	553	false	""	""
D02	cat	direct-english	esp1_1ff750d1bffde3a38a4521eab19379de	true	1963	false	""	""
D02	cat	direct-english	esp1_2006eaaeb668bad240e1a4c1c8f9e0b8	true	1490	false	""	""
D02	cat	direct-english	esp1_200fcebd5a6f2a885bce603918321fa9	true	2225	true	338	-1887
D02	cat	direct-english	esp1_20270f99d9b7b1c01595b876172e9288	true	174	true	299	125
D02	cat	direct-english	esp1_20423a771e3e6c9b309af7b7678a6e90	true	1060	false	""	""
D02	cat	direct-english	esp1_206ec3385a517f42384bf6c08f342003	true	578	false	""	""
D02	cat	direct-english	esp1_207700f711583e5b5bdcc6b16afdee6d	true	1650	false	""	""
D02	cat	direct-english	esp1_20995f3a6ac7b2c711ae71b8a0f3c65a	true	679	true	120	-559
D02	cat	direct-english	esp1_209e7a99fd2b3d0f1b6eeceb99e6d67c	true	2106	false	""	""
D02	cat	direct-english	esp1_20c0d073f00eb7fffb340213811b07a5	true	1822	false	""	""
D02	cat	direct-english	esp1_20ec5db5801de022a85253de61c03c3e	true	909	true	332	-577
D02	cat	direct-english	esp1_2125777e4b2da70d9c8df0ab47609e19	true	2166	true	663	-1503
D02	cat	direct-english	esp1_213e25d657dad07d4e462f28dd8afbda	true	1429	false	""	""
D02	cat	direct-english	esp1_214192d4fea3dacf51ab01caf9a8de55	true	560	false	""	""
D02	cat	direct-english	esp1_2155430d92bbf73761c750c40c271304	true	458	true	491	33
D02	cat	direct-english	esp1_2164a4174cd03aa23b5d7bda6004fe1f	true	1229	true	733	-496
D02	cat	direct-english	esp1_219a5800a55b95ac3f909bd40c176511	true	1747	false	""	""
D02	cat	direct-english	esp1_21e6222bfd3349b4af3e4088557d4a96	true	398	false	""	""
D02	cat	direct-english	esp1_21e78b26d764dc8b16aa5317bfb67441	true	569	false	""	""
D02	cat	direct-english	esp1_22232ea4b6e7cfffef5316fd21edad24	true	900	false	""	""
D02	cat	direct-english	esp1_2269a31219b5a5327ee04a63ed6747df	true	395	false	""	""
D02	cat	direct-english	esp1_229a0b4284a44305cd68e30afbcb1324	true	2313	false	""	""
D02	cat	direct-english	esp1_22bfa6514673a69b41947370a96e8b5a	true	2482	false	""	""
D02	cat	direct-english	esp1_22d7bd2dd251378240187a487feed773	true	2424	false	""	""
D02	cat	direct-english	esp1_22e2c6fd4f27953c7a348efe50ac848f	true	2043	false	""	""
D02	cat	direct-english	esp1_232d5665ae949be884d048084245673a	true	407	false	""	""
D02	cat	direct-english	esp1_2340b50d0aceca95a97d94cbf3162700	true	1951	true	719	-1232
D02	cat	direct-english	esp1_236625ab3e6327c10002308a3309ce59	true	1395	true	449	-946
D02	cat	direct-english	esp1_238099c381eb8e898ccc8b45d25bf459	true	2366	false	""	""
D02	cat	direct-english	esp1_23843a150cd59a7b79c64545e3551e38	true	1696	true	623	-1073
D02	cat	direct-english	esp1_239ebb323e759a2655edfabdd0c62baa	true	2076	false	""	""
D02	cat	direct-english	esp1_23b744b8978c1e02104287626b5e4c35	true	661	true	138	-523
D02	cat	direct-english	esp1_23d2828eeeab204419794c3c5f7b7353	true	602	false	""	""
D02	cat	direct-english	esp1_23d3b5c5ac5ecb0efc918dd0a89e5f09	true	70	false	""	""
D02	cat	direct-english	esp1_23f874814abad3b840445ffffd5bd5f1	true	2	true	551	549
D02	cat	direct-english	esp1_2418179ce6285a0cc67796da71176bb6	true	1030	false	""	""
D02	cat	direct-english	esp1_24279760cf9e39854aa034932a8fb503	true	1604	false	""	""
D02	cat	direct-english	esp1_2427dd4e0c7242710b5b155c0ee7abb7	true	1327	false	""	""
D02	cat	direct-english	esp1_242abcc8dfb0f8e717dcf625549bd37e	true	2103	false	""	""
D02	cat	direct-english	esp1_2433e2137f79beda24391b28dc82ce7a	true	1845	false	""	""
D02	cat	direct-english	esp1_2487895c17bc63ff5699caed4c67e908	true	297	false	""	""
D02	cat	direct-english	esp1_24a5c8b4f6ad9497caa03a069a456b23	true	559	false	""	""
D02	cat	direct-english	esp1_24c096be89de1e5bf550a714852d9626	true	1847	false	""	""
D02	cat	direct-english	esp1_25062414dbfc79724cddf33635033248	true	532	true	118	-414
D02	cat	direct-english	esp1_250e048b6634512231f91f994533908d	true	1097	false	""	""
D02	cat	direct-english	esp1_251c293f8ad15a0b1796ca3871d8c83d	true	2301	false	""	""
D02	cat	direct-english	esp1_25840f3a7c377f5a5790f93c1aec85cf	true	495	false	""	""
D02	cat	direct-english	esp1_25888af1391543fc3ec5133904aeefa0	true	138	false	""	""
D02	cat	direct-english	esp1_259f7346c4814863a58886a8a19ba24b	true	608	true	397	-211
D02	cat	direct-english	esp1_25a05a486a155aefc88d4b48594be103	true	694	true	706	12
D02	cat	direct-english	esp1_25a5932da57ed4c2005feca8d594fe2d	true	1969	false	""	""
D02	cat	direct-english	esp1_25ccf26e88d5af1c39c38af49680a136	true	1443	false	""	""
D02	cat	direct-english	esp1_260e7768a059f8a526027d38fc9461b1	true	2322	false	""	""
D02	cat	direct-english	esp1_26165f194320fb5d618a5e9a600d7d1d	true	2223	false	""	""
D02	cat	direct-english	esp1_261b5b30aac8a2bbce84ad61a48706a6	true	1035	false	""	""
D02	cat	direct-english	esp1_263b6d0fad2a09857cc0339721260bbc	true	2389	false	""	""
D02	cat	direct-english	esp1_26559bb4c4b315fcfecb7bdcf06c57f0	true	1749	false	""	""
D02	cat	direct-english	esp1_2669947a760d2e91718991fdd55bf500	true	2162	false	""	""
D02	cat	direct-english	esp1_267a441f6c95e30c18c5576d5f465135	true	2062	false	""	""
D02	cat	direct-english	esp1_2685fc25feba0ab2bfc2754c4d7ce7e7	true	1257	true	290	-967
D02	cat	direct-english	esp1_268dc304edbdbd215329a661e2cbc602	true	1004	false	""	""
D02	cat	direct-english	esp1_26b93c54d1d0069c3ccbf577d733587c	true	1269	false	""	""
D02	cat	direct-english	esp1_26ba7e00cc062ff1ee2efdc3a522a93b	true	237	true	208	-29
D02	cat	direct-english	esp1_26bd6c8394a74f404900a135d1865051	true	1927	false	""	""
D02	cat	direct-english	esp1_26ccbc64aa98196e784cb0f8797feb61	true	493	false	""	""
D02	cat	direct-english	esp1_26e117680566370b3ba68605b98a0ca5	true	761	true	741	-20
D02	cat	direct-english	esp1_26e8683a5627311a6471742a9942b247	true	1768	false	""	""
D02	cat	direct-english	esp1_26eabc38c59dbb43f58fdba54bbef8dc	true	55	true	229	174
D02	cat	direct-english	esp1_27157506e019f29b6d1929da54032623	true	810	false	""	""
D02	cat	direct-english	esp1_276ff00db5ec2b75e09b97fdd9b08ded	true	588	false	""	""
D02	cat	direct-english	esp1_2781f24a47be28070f6e7863d08eba3b	true	1157	false	""	""
D02	cat	direct-english	esp1_27c70c3e330247e1d5d82ce750f81932	true	2115	true	165	-1950
D02	cat	direct-english	esp1_27d6bfaafa2b928d41dc49c2aeb5a5f6	true	2338	false	""	""
D02	cat	direct-english	esp1_27dbf0991ae71660b4ef368844ddf1d6	true	2161	false	""	""
D02	cat	direct-english	esp1_28016dbda71de745d3c9de8b6ddad331	true	845	false	""	""
D02	cat	direct-english	esp1_28140474cb49edcf89f80a4d1faa13eb	true	625	true	35	-590
D02	cat	direct-english	esp1_28182d85eb5db69647c365d14322d81f	true	1909	false	""	""
D02	cat	direct-english	esp1_28243da3a79a1b559c6df7c57e3fcc99	true	946	false	""	""
D02	cat	direct-english	esp1_28325897cb4605d5e5a3aeecb69411e4	true	1908	false	""	""
D02	cat	direct-english	esp1_283f2ef1ef86cfae4bf127de7e416c4d	true	1117	true	435	-682
D02	cat	direct-english	esp1_28a7b5788a4a207a15ea0fb83603468c	true	1733	true	152	-1581
D02	cat	direct-english	esp1_28ab571caa292969b573e986f19ea23a	true	2060	false	""	""
D02	cat	direct-english	esp1_28b5108b4de309ff3000aefd010ff6f1	true	1981	true	443	-1538
D02	cat	direct-english	esp1_28b6edb6fc6b67e397b9b8d013162f2c	true	1390	false	""	""
D02	cat	direct-english	esp1_28da406d38845d46ab24b9fd3d1a2b06	true	1795	false	""	""
D02	cat	direct-english	esp1_28dd6842df83753b2819e2cb4bd8ef18	true	1156	false	""	""
D02	cat	direct-english	esp1_28dfb4a4fb04beb077e35b7d8bbbe5d8	true	1325	false	""	""
D02	cat	direct-english	esp1_290b4d1269601e4e1f692fd900ca892e	true	2439	false	""	""
D02	cat	direct-english	esp1_291c5457a38fd8225970b915e8b140be	true	1242	false	""	""
D02	cat	direct-english	esp1_293d48210c356e6ea4a8611cf2685be2	true	1375	true	163	-1212
D02	cat	direct-english	esp1_293eee8a5b495629f5a2772a575036d4	true	1436	true	521	-915
D02	cat	direct-english	esp1_296c33a9e8eaf0ffe0a5441a8239ce7f	true	2183	false	""	""
D02	cat	direct-english	esp1_29972179ece31bd64ff0ae0d09da2a16	true	1631	false	""	""
D02	cat	direct-english	esp1_29a25f672088d9445e645870f52664d5	true	988	false	""	""
D02	cat	direct-english	esp1_2a3aa597584b6a46f7333c3d2e3d7d7b	true	916	false	""	""
D02	cat	direct-english	esp1_2a46bf1108aa7884ce4c18620a7df308	true	412	false	""	""
D02	cat	direct-english	esp1_2a68769915f65ba3d9ae4af80e9460d4	true	90	true	8	-82
D02	cat	direct-english	esp1_2aa0d529d089e9bcc26f703a3a6791fa	true	808	true	695	-113
D02	cat	direct-english	esp1_2ae89bd86ea1b09bd6ef0972620179f3	true	2140	false	""	""
D02	cat	direct-english	esp1_2b2eccda3836c55531452d21a4eb563b	true	2109	false	""	""
D02	cat	direct-english	esp1_2b3f8ffa3584fd43b620df8c9c1dbc13	true	440	false	""	""
D02	cat	direct-english	esp1_2b6141b6a0e9b0d284fc9bc520e8847f	true	1853	false	""	""
D02	cat	direct-english	esp1_2ba351d71d27f9f2cf3060b69094ad3d	true	1091	false	""	""
D02	cat	direct-english	esp1_2ba41ee7b436bc447d6b4c20c1a22ed9	true	1255	false	""	""
D02	cat	direct-english	esp1_2bb58a222df4aaa299d561e59bd1f930	true	1607	false	""	""
D02	cat	direct-english	esp1_2bdf6b244e413381aacc3ddb92d0ab04	true	622	false	""	""
D02	cat	direct-english	esp1_2be9ad10715c235d89bb0d4c2f9a59f9	true	2015	false	""	""
D02	cat	direct-english	esp1_2c1f2abe36c809fe1ad640717e729da4	true	103	true	225	122
D02	cat	direct-english	esp1_2c20761823d8ed361ee34fe736408d3b	true	1072	true	101	-971
D02	cat	direct-english	esp1_2c2613dac6252fe8a51e4506f9896eb7	true	1612	false	""	""
D02	cat	direct-english	esp1_2c40b17d062085a3a236f5f7ba845974	true	1642	true	219	-1423
D02	cat	direct-english	esp1_2c649f50caba77838959acbdbfa56a9f	true	1805	false	""	""
D02	cat	direct-english	esp1_2c681d5f856bb0ad2ffcc8282e52ceb6	true	2385	false	""	""
D02	cat	direct-english	esp1_2c804271b1bed0cbfd9f51508a2624e2	true	579	false	""	""
D02	cat	direct-english	esp1_2c8d51e700eb4aed15fa30c2634ba7bd	true	1660	false	""	""
D02	cat	direct-english	esp1_2ca10087e9f4b02347a5b551343a1fe4	true	1127	false	""	""
D02	cat	direct-english	esp1_2cc52b8bed73b5a73db155d845a6ec44	true	308	false	""	""
D02	cat	direct-english	esp1_2cc8dde95c10898fa71fa186ff089d9d	true	1378	false	""	""
D02	cat	direct-english	esp1_2cce07da40e69f6897b1a3dcec69bdac	true	2471	false	""	""
D02	cat	direct-english	esp1_2cdd15373b62574adb3eb2236547c03f	true	2181	false	""	""
D02	cat	direct-english	esp1_2cf87b5c035b4c290a3d6575b0d994cb	true	2329	false	""	""
D02	cat	direct-english	esp1_2d083545f6b49170fb0f495199bfab29	true	2073	false	""	""
D02	cat	direct-english	esp1_2d1054f008a602badc432c3ecf9a02c3	true	2230	false	""	""
D02	cat	direct-english	esp1_2d212d8819d1024b2000236ee9ff6161	true	1424	false	""	""
D02	cat	direct-english	esp1_2d3e3360ba7205c6c4a3b4799e00590d	true	212	false	""	""
D02	cat	direct-english	esp1_2d572ca7af382395aac6f71f3380cde3	true	206	true	478	272
D02	cat	direct-english	esp1_2da23bd3d288a37bd2d507e0c0cb5af0	true	39	true	223	184
D02	cat	direct-english	esp1_2db072f8244f8c80e893c48f39307ca0	true	991	false	""	""
D02	cat	direct-english	esp1_2dd289969ea5f3b2d2eb03004048e2ff	true	1328	true	496	-832
D02	cat	direct-english	esp1_2dd3359610624d5356b916d39f1b8c19	true	2314	false	""	""
D02	cat	direct-english	esp1_2df32b03f96357a1e514483378635dd3	true	836	false	""	""
D02	cat	direct-english	esp1_2e316640b80d0510aee9490c04e1c319	true	1609	true	328	-1281
D02	cat	direct-english	esp1_2e62b3631eaf62b3f94221fd2e7c04ea	true	1763	false	""	""
D02	cat	direct-english	esp1_2e65044d915d80276f4e909dc9002fef	true	819	true	587	-232
D02	cat	direct-english	esp1_2e6624be69d2cb51b09e10665746d1ad	true	2237	false	""	""
D02	cat	direct-english	esp1_2e877243c1401923918b1a1a0a6c3584	true	1587	false	""	""
D02	cat	direct-english	esp1_2eba1514dcacac344d560b4c53fb2ccf	true	604	false	""	""
D02	cat	direct-english	esp1_2ec1b7c0d4c0cf1079ca1b430ea74fa7	true	737	false	""	""
D02	cat	direct-english	esp1_2ee772f1085fc55558492443955f5ef5	true	1538	false	""	""
D02	cat	direct-english	esp1_2f20d0baff43e1c94c5829546a6f7030	true	828	false	""	""
D02	cat	direct-english	esp1_2f4fbac9e2575c57420da84f0e1706f7	true	137	true	181	44
D02	cat	direct-english	esp1_2f61a943d75942b0f139fe955d4b29da	true	464	true	679	215
D02	cat	direct-english	esp1_2f90701eba70a20a08846c2dca812c35	true	798	false	""	""
D02	cat	direct-english	esp1_2fb737243ad9227cf7a8cf574697e81e	true	451	false	""	""
D02	cat	direct-english	esp1_2fc54d50e1cccfc611ad59c524d00383	true	344	false	""	""
D02	cat	direct-english	esp1_2fd62af62665dfaeb332b5df721f2145	true	2071	false	""	""
D02	cat	direct-english	esp1_2fecfa99d5712428497bf60c509582c3	true	513	true	24	-489
D02	cat	direct-english	esp1_2ff9cd52802012b84015cb9967d81e73	true	190	false	""	""
D02	cat	direct-english	esp1_303adbfc3ca73a88e3619d8c502cd39f	true	1630	false	""	""
D02	cat	direct-english	esp1_304bd9844f93ecff07da2283569f1850	true	542	true	702	160
D02	cat	direct-english	esp1_304ea5ee1889c2969a4dc0f71ebbc426	true	523	false	""	""
D02	cat	direct-english	esp1_3055dd889cb135ea11453bacd077f070	true	1107	false	""	""
D02	cat	direct-english	esp1_30618e49a1c04d920c53b1722492be65	true	2007	false	""	""
D02	cat	direct-english	esp1_306cf3b6e3413b85ed0e8205b2f2041c	true	759	true	493	-266
D02	cat	direct-english	esp1_3081ef6003c87562e262717bfc9fb006	true	648	false	""	""
D02	cat	direct-english	esp1_308ccfef5fdef398e310b8ac1fa25c77	true	2499	false	""	""
D02	cat	direct-english	esp1_30b6e3644d0e51c3c10705d1751f6263	true	196	false	""	""
D02	cat	direct-english	esp1_30e74edbe80faa27f3a564aa67d8e477	true	1192	false	""	""
D02	cat	direct-english	esp1_3102ccd3a5ddd90d517b26a1c3dd0adc	true	2441	false	""	""
D02	cat	direct-english	esp1_3111ee1004c86d0e5bbcb589ae38f9c3	true	312	true	676	364
D02	cat	direct-english	esp1_311dc05d9227cdc86fc2fb48288492e1	true	1313	false	""	""
D02	cat	direct-english	esp1_3120bf46ab4159830117880edf2ff6c8	true	1339	true	684	-655
D02	cat	direct-english	esp1_312437e45844d1aaf2c9df09f2978e38	true	1581	false	""	""
D02	cat	direct-english	esp1_31ad50a515f3b14ef510b2c317885103	true	160	false	""	""
D02	cat	direct-english	esp1_31e46580a508b8d2e8fb7c000dabe179	true	2275	false	""	""
D02	cat	direct-english	esp1_31e6fb5297f12f96ac7dde3a44ef5d3f	true	965	false	""	""
D02	cat	direct-english	esp1_31fdb7f65cea7bff47b671c1a693f162	true	1597	false	""	""
D02	cat	direct-english	esp1_324a8f6ddee321d55ef8001d72157b6e	true	2117	false	""	""
D02	cat	direct-english	esp1_325106ae8f3cd35b87730a36203c1698	true	1867	false	""	""
D02	cat	direct-english	esp1_327f902165d0f9add840562a8334f2a3	true	1027	false	""	""
D02	cat	direct-english	esp1_32ac675708f222d9999a582ea00784eb	true	107	true	440	333
D02	cat	direct-english	esp1_330737486a97e897c4e12efa1f6cf853	true	1954	false	""	""
D02	cat	direct-english	esp1_33082c3968da2e58edbd6e4d58a19f56	true	2255	false	""	""
D02	cat	direct-english	esp1_330d31010f7daa5d92e2e4a7db227bda	true	2457	false	""	""
D02	cat	direct-english	esp1_334591e97bd896d0665d04a67a3b2154	true	98	false	""	""
D02	cat	direct-english	esp1_3362eb87fa8cc935ca59511449e0b762	true	154	true	690	536
D02	cat	direct-english	esp1_3365ec94fe91327220a6fcfd482901c8	true	318	true	414	96
D02	cat	direct-english	esp1_3378b95611e8d83583ca09ffb663cf9a	true	2032	false	""	""
D02	cat	direct-english	esp1_3379c26ed65a182ed0e600425d6472cf	true	576	false	""	""
D02	cat	direct-english	esp1_337e1d692677f6127f5c98ec4a46cb83	true	682	true	405	-277
D02	cat	direct-english	esp1_33c1c1d325b0c2d2b06b1dad3f348d66	true	755	false	""	""
D02	cat	direct-english	esp1_33d01cba694f988116c59abf5f41a277	true	1231	false	""	""
D02	cat	direct-english	esp1_33db6e1ed66f05dbd629c8130d2d22a4	true	2234	false	""	""
D02	cat	direct-english	esp1_340cb21070708583030b00c71d14bff0	true	1674	false	""	""
D02	cat	direct-english	esp1_346a8410d5645b16a8e3a66a8403c4ec	true	2447	false	""	""
D02	cat	direct-english	esp1_347d12001e3d8574f7d724184d8eed08	true	968	false	""	""
D02	cat	direct-english	esp1_349587553efe1f71f82fb73bf48efd6d	true	2063	false	""	""
D02	cat	direct-english	esp1_34b07c52d07c447db730393c414b84bc	true	2354	false	""	""
D02	cat	direct-english	esp1_34b342e452dabd9d0a910bfe3e0af587	true	444	false	""	""
D02	cat	direct-english	esp1_34d2cc8c72a67c34a7e15cf4e737ef64	true	797	false	""	""
