context_id	query	route	result_rank	pair_id	lexical_relation	match_location	match_length	english_term_count	japanese_grapheme_count	rank_tuple
D14	great	direct-english	43	esp1_7c71e0ec79d8cd5b16950e5242cf2286	exact-surface-phrase	2	5	8	14	0|2|8|14|esp1_7c71e0ec79d8cd5b16950e5242cf2286
D14	great	direct-english	44	esp1_26829aa2a7ab96af05e30ece1628827a	exact-surface-phrase	2	5	8	15	0|2|8|15|esp1_26829aa2a7ab96af05e30ece1628827a
D14	great	direct-english	45	esp1_623d2a22b3069505f7c1f55d984a9d8f	exact-surface-phrase	2	5	8	19	0|2|8|19|esp1_623d2a22b3069505f7c1f55d984a9d8f
D14	great	direct-english	46	esp1_24145bb7720984d446aec114babe61eb	exact-surface-phrase	2	5	8	20	0|2|8|20|esp1_24145bb7720984d446aec114babe61eb
D14	great	direct-english	47	esp1_bc868d32fe24339dd04ad384fc454be4	exact-surface-phrase	2	5	8	20	0|2|8|20|esp1_bc868d32fe24339dd04ad384fc454be4
D14	great	direct-english	48	esp1_11faa31200c1181e51931a8066b8d13a	exact-surface-phrase	2	5	9	12	0|2|9|12|esp1_11faa31200c1181e51931a8066b8d13a
D14	great	direct-english	49	esp1_95f0ac4e2b66e1e0368a14710e5d2587	exact-surface-phrase	2	5	9	14	0|2|9|14|esp1_95f0ac4e2b66e1e0368a14710e5d2587
D14	great	direct-english	50	esp1_e9bda4b9045f4ec24582d3f3b360e2cf	exact-surface-phrase	2	5	9	14	0|2|9|14|esp1_e9bda4b9045f4ec24582d3f3b360e2cf
D14	great	direct-english	51	esp1_fa357c1fca8f19787a6e72887fa10842	exact-surface-phrase	2	5	9	17	0|2|9|17|esp1_fa357c1fca8f19787a6e72887fa10842
D14	great	direct-english	52	esp1_f8cc954c8b58b62c41e04909aff819c6	exact-surface-phrase	2	5	9	18	0|2|9|18|esp1_f8cc954c8b58b62c41e04909aff819c6
D14	great	direct-english	53	esp1_14257645e9d0c0a4c08063b39abde7eb	exact-surface-phrase	2	5	9	20	0|2|9|20|esp1_14257645e9d0c0a4c08063b39abde7eb
D14	great	direct-english	54	esp1_e031bfc09a858a741252fc8eaa8a8dc2	exact-surface-phrase	2	5	9	20	0|2|9|20|esp1_e031bfc09a858a741252fc8eaa8a8dc2
D14	great	direct-english	55	esp1_81ac30aa69be8bca516604b1fc0e367e	exact-surface-phrase	2	5	9	24	0|2|9|24|esp1_81ac30aa69be8bca516604b1fc0e367e
D14	great	direct-english	56	esp1_6a879031b96ed98d628aa25fe5db9693	exact-surface-phrase	2	5	10	17	0|2|10|17|esp1_6a879031b96ed98d628aa25fe5db9693
D14	great	direct-english	57	esp1_919a0834aff747a8cd08603e8e83fd3b	exact-surface-phrase	2	5	10	21	0|2|10|21|esp1_919a0834aff747a8cd08603e8e83fd3b
D14	great	direct-english	58	esp1_7c1b4a94fe0048399f1b6d7872431454	exact-surface-phrase	2	5	11	24	0|2|11|24|esp1_7c1b4a94fe0048399f1b6d7872431454
D14	great	direct-english	59	esp1_e135760dd63cf563ef325b3619a58761	exact-surface-phrase	2	5	13	25	0|2|13|25|esp1_e135760dd63cf563ef325b3619a58761
D14	great	direct-english	60	esp1_3012d846205cc705ac94526f870f5617	exact-surface-phrase	3	5	7	9	0|3|7|9|esp1_3012d846205cc705ac94526f870f5617
D14	great	direct-english	61	esp1_f8fe36c15351c7fb0fa419c0a94ac8ea	exact-surface-phrase	3	5	8	25	0|3|8|25|esp1_f8fe36c15351c7fb0fa419c0a94ac8ea
D14	great	direct-english	62	esp1_d1f36ae3af6a0f3d649e7cfc17986fa8	exact-surface-phrase	3	5	9	19	0|3|9|19|esp1_d1f36ae3af6a0f3d649e7cfc17986fa8
D14	great	direct-english	63	esp1_a83aded186d68239e469534e39ea035f	exact-surface-phrase	3	5	9	29	0|3|9|29|esp1_a83aded186d68239e469534e39ea035f
D14	great	direct-english	64	esp1_a7a6d10de01831b3ef09e3408c5ff1bd	exact-surface-phrase	3	5	10	20	0|3|10|20|esp1_a7a6d10de01831b3ef09e3408c5ff1bd
D14	great	direct-english	65	esp1_c7cedb75bfc92a42ec732a5edb0b8f20	exact-surface-phrase	3	5	10	20	0|3|10|20|esp1_c7cedb75bfc92a42ec732a5edb0b8f20
D14	great	direct-english	66	esp1_7b9c36e8bd1fa39545b330531770ed46	exact-surface-phrase	3	5	11	17	0|3|11|17|esp1_7b9c36e8bd1fa39545b330531770ed46
D14	great	direct-english	67	esp1_d178b752f4d3b30ccccc447fc33adf15	exact-surface-phrase	3	5	11	33	0|3|11|33|esp1_d178b752f4d3b30ccccc447fc33adf15
D14	great	direct-english	68	esp1_08655e2e5d14dfde9b457ece43146e02	exact-surface-phrase	3	5	12	25	0|3|12|25|esp1_08655e2e5d14dfde9b457ece43146e02
D14	great	direct-english	69	esp1_5e09a00daac7903310a5b716f6935a9b	exact-surface-phrase	3	5	12	25	0|3|12|25|esp1_5e09a00daac7903310a5b716f6935a9b
D14	great	direct-english	70	esp1_efae2849857065b3d253e58be68f709a	exact-surface-phrase	4	5	5	19	0|4|5|19|esp1_efae2849857065b3d253e58be68f709a
D14	great	direct-english	71	esp1_e425d69bd4edfcb91dfd46fe058031dd	exact-surface-phrase	4	5	6	9	0|4|6|9|esp1_e425d69bd4edfcb91dfd46fe058031dd
D14	great	direct-english	72	esp1_dee53eec79b05eed0997387981ac4db2	exact-surface-phrase	4	5	6	13	0|4|6|13|esp1_dee53eec79b05eed0997387981ac4db2
D14	great	direct-english	73	esp1_c9615e3cafddde122261192625aba495	exact-surface-phrase	4	5	7	15	0|4|7|15|esp1_c9615e3cafddde122261192625aba495
D14	great	direct-english	74	esp1_432bf9e64ce6c8c0aa779d871c2f783e	exact-surface-phrase	4	5	7	18	0|4|7|18|esp1_432bf9e64ce6c8c0aa779d871c2f783e
D14	great	direct-english	75	esp1_0c2b98f8760cc53df1d55d52bdbcfe19	exact-surface-phrase	4	5	7	23	0|4|7|23|esp1_0c2b98f8760cc53df1d55d52bdbcfe19
D14	great	direct-english	76	esp1_39ea493bb2c7c16d102359f4eb97a315	exact-surface-phrase	4	5	8	17	0|4|8|17|esp1_39ea493bb2c7c16d102359f4eb97a315
D14	great	direct-english	77	esp1_d86fb6beff5d46d08286cfc2b86e933b	exact-surface-phrase	4	5	8	19	0|4|8|19|esp1_d86fb6beff5d46d08286cfc2b86e933b
D14	great	direct-english	78	esp1_30c9e5b6f9a847570b6c5eb2d3282e6c	exact-surface-phrase	4	5	8	25	0|4|8|25|esp1_30c9e5b6f9a847570b6c5eb2d3282e6c
D14	great	direct-english	79	esp1_d2553d1ad4596c75c9eb3c793320bb69	exact-surface-phrase	4	5	8	32	0|4|8|32|esp1_d2553d1ad4596c75c9eb3c793320bb69
D14	great	direct-english	80	esp1_9e10cb0ca19ddd2c58e7ddda405e92b0	exact-surface-phrase	4	5	8	33	0|4|8|33|esp1_9e10cb0ca19ddd2c58e7ddda405e92b0
D14	great	direct-english	81	esp1_1482c12857e785c64d2bbe55cf90df44	exact-surface-phrase	4	5	9	20	0|4|9|20|esp1_1482c12857e785c64d2bbe55cf90df44
D14	great	direct-english	82	esp1_83923c389a87ce11e125213e5a10a531	exact-surface-phrase	4	5	9	20	0|4|9|20|esp1_83923c389a87ce11e125213e5a10a531
D14	great	direct-english	83	esp1_c3bfef9175b96f665430770b8cd10295	exact-surface-phrase	4	5	9	22	0|4|9|22|esp1_c3bfef9175b96f665430770b8cd10295
D14	great	direct-english	84	esp1_17a639117116e86112344679abd4c088	exact-surface-phrase	4	5	9	28	0|4|9|28|esp1_17a639117116e86112344679abd4c088
D14	great	direct-english	85	esp1_1ffbec8e2d1553fd4fff6fe567da6582	exact-surface-phrase	4	5	10	15	0|4|10|15|esp1_1ffbec8e2d1553fd4fff6fe567da6582
D14	great	direct-english	86	esp1_379db4b328c7e28080a3a1908690563a	exact-surface-phrase	4	5	10	37	0|4|10|37|esp1_379db4b328c7e28080a3a1908690563a
D14	great	direct-english	87	esp1_b1470b2cb1ecf171a0ff32315fcb71bc	exact-surface-phrase	4	5	12	24	0|4|12|24|esp1_b1470b2cb1ecf171a0ff32315fcb71bc
D14	great	direct-english	88	esp1_bd19be381f3d97b95cef604bba88f73d	exact-surface-phrase	4	5	13	37	0|4|13|37|esp1_bd19be381f3d97b95cef604bba88f73d
D14	great	direct-english	89	esp1_424fc70943289c199630bb8fee8b97c4	exact-surface-phrase	5	5	6	15	0|5|6|15|esp1_424fc70943289c199630bb8fee8b97c4
D14	great	direct-english	90	esp1_f5ee40d6f99b90c41a0dde574a34aef4	exact-surface-phrase	5	5	7	17	0|5|7|17|esp1_f5ee40d6f99b90c41a0dde574a34aef4
D14	great	direct-english	91	esp1_9ffc39e13160268b07579af5ad267bcd	exact-surface-phrase	5	5	8	13	0|5|8|13|esp1_9ffc39e13160268b07579af5ad267bcd
D14	great	direct-english	92	esp1_22ffab421d742f26cf7f3da5d95c4b7c	exact-surface-phrase	5	5	8	18	0|5|8|18|esp1_22ffab421d742f26cf7f3da5d95c4b7c
D14	great	direct-english	93	esp1_96d850d57eadae58b256b1681af543c1	exact-surface-phrase	5	5	9	13	0|5|9|13|esp1_96d850d57eadae58b256b1681af543c1
D14	great	direct-english	94	esp1_4954813c1dfe84991f68de70ffb9fd2e	exact-surface-phrase	5	5	9	21	0|5|9|21|esp1_4954813c1dfe84991f68de70ffb9fd2e
D14	great	direct-english	95	esp1_c1cb2dcbffd1544f495c407939706789	exact-surface-phrase	5	5	9	25	0|5|9|25|esp1_c1cb2dcbffd1544f495c407939706789
D14	great	direct-english	96	esp1_2a016f7408045da50e2fedacfe2d8fc2	exact-surface-phrase	5	5	10	27	0|5|10|27|esp1_2a016f7408045da50e2fedacfe2d8fc2
D14	great	direct-english	97	esp1_4cb8b1a7822c191322f5b1f3fb341c30	exact-surface-phrase	5	5	12	24	0|5|12|24|esp1_4cb8b1a7822c191322f5b1f3fb341c30
D14	great	direct-english	98	esp1_5dbd24716525987d623e1796304f8f1c	exact-surface-phrase	5	5	12	29	0|5|12|29|esp1_5dbd24716525987d623e1796304f8f1c
D14	great	direct-english	99	esp1_9eb1cbfa5a8868a242e1bbce4f28ecd2	exact-surface-phrase	5	5	12	32	0|5|12|32|esp1_9eb1cbfa5a8868a242e1bbce4f28ecd2
D14	great	direct-english	100	esp1_fff1b802b76f8c5bfffa394087949fd3	exact-surface-phrase	5	5	17	22	0|5|17|22|esp1_fff1b802b76f8c5bfffa394087949fd3
D15	neat	direct-english	1	esp1_382752ab34fa94a5b1e8d335fea786a6	exact-surface-phrase	0	4	1	4	0|0|1|4|esp1_382752ab34fa94a5b1e8d335fea786a6
D15	neat	direct-english	2	esp1_f484adbc81bb3a9481ee327682c6093d	exact-surface-phrase	12	4	13	21	0|12|13|21|esp1_f484adbc81bb3a9481ee327682c6093d
D15	neat	direct-english	3	esp1_a37a2f2aea61d12783bf54f7ae74d741	exact-surface-phrase	13	4	5	13	0|13|5|13|esp1_a37a2f2aea61d12783bf54f7ae74d741
D15	neat	direct-english	4	esp1_7e53e04d0730c57aeeec0a6be45af3eb	exact-surface-phrase	14	4	6	15	0|14|6|15|esp1_7e53e04d0730c57aeeec0a6be45af3eb
D15	neat	direct-english	5	esp1_0cc16defcc835caea146f5ea9cd2dd69	exact-surface-phrase	15	4	6	20	0|15|6|20|esp1_0cc16defcc835caea146f5ea9cd2dd69
D15	neat	direct-english	6	esp1_3eb9f96d294642a4c39f8aaedb325ab6	exact-surface-phrase	15	4	15	31	0|15|15|31|esp1_3eb9f96d294642a4c39f8aaedb325ab6
D15	neat	direct-english	7	esp1_14fed294fb4a30090ede3c592e9835a4	exact-surface-phrase	17	4	6	18	0|17|6|18|esp1_14fed294fb4a30090ede3c592e9835a4
D15	neat	direct-english	8	esp1_e9d137579d1616bee1a8dd777fab7786	exact-surface-phrase	18	4	8	23	0|18|8|23|esp1_e9d137579d1616bee1a8dd777fab7786
D15	neat	direct-english	9	esp1_f8f0b1c1ef3a42209297e66d95c34e6c	exact-surface-phrase	18	4	8	23	0|18|8|23|esp1_f8f0b1c1ef3a42209297e66d95c34e6c
D15	neat	direct-english	10	esp1_3c5ca764fe30c72bc2efce13328732a6	exact-surface-phrase	19	4	5	14	0|19|5|14|esp1_3c5ca764fe30c72bc2efce13328732a6
D15	neat	direct-english	11	esp1_449781171e6f1d24f1dc6f6f1635a489	exact-surface-phrase	25	4	6	17	0|25|6|17|esp1_449781171e6f1d24f1dc6f6f1635a489
D15	neat	direct-english	12	esp1_eb08c8f65577a57db4818ac354ba361f	exact-surface-phrase	25	4	6	18	0|25|6|18|esp1_eb08c8f65577a57db4818ac354ba361f
D15	neat	direct-english	13	esp1_129656e28bc0685a127db92389f0358b	exact-surface-phrase	26	4	8	18	0|26|8|18|esp1_129656e28bc0685a127db92389f0358b
D15	neat	direct-english	14	esp1_6f658ce05edc5408f1ba37ed869c464e	exact-surface-phrase	26	4	10	22	0|26|10|22|esp1_6f658ce05edc5408f1ba37ed869c464e
D15	neat	direct-english	15	esp1_d6ed37420cde9cb32992f7757f6806b2	exact-surface-phrase	27	4	6	21	0|27|6|21|esp1_d6ed37420cde9cb32992f7757f6806b2
D15	neat	direct-english	16	esp1_b030bd8b039893b3d4454ad950097d9e	exact-surface-phrase	27	4	7	14	0|27|7|14|esp1_b030bd8b039893b3d4454ad950097d9e
D15	neat	direct-english	17	esp1_6d4ec131cefb8c7007a6c50084394d0a	exact-surface-phrase	28	4	10	19	0|28|10|19|esp1_6d4ec131cefb8c7007a6c50084394d0a
D15	neat	direct-english	18	esp1_2834d267e457cfaca5b5b2a82404a2db	exact-surface-phrase	29	4	7	18	0|29|7|18|esp1_2834d267e457cfaca5b5b2a82404a2db
D15	neat	direct-english	19	esp1_c6e1cd13df890da2d6177f209e05cdfe	exact-surface-phrase	46	4	12	28	0|46|12|28|esp1_c6e1cd13df890da2d6177f209e05cdfe
D16	quickly	direct-english	1	esp1_e6308d7c97bd0d839520aab126734468	exact-surface-phrase	0	7	5	15	0|0|5|15|esp1_e6308d7c97bd0d839520aab126734468
D16	quickly	direct-english	2	esp1_4909f7b59ba418ea363983beb92dbc46	exact-surface-phrase	0	7	5	16	0|0|5|16|esp1_4909f7b59ba418ea363983beb92dbc46
D16	quickly	direct-english	3	esp1_7ea63b314f0708242008019f624c550d	exact-surface-phrase	0	7	5	16	0|0|5|16|esp1_7ea63b314f0708242008019f624c550d
D16	quickly	direct-english	4	esp1_0fac6a9c58d23ef5454d3bc5c4995858	exact-surface-phrase	0	7	6	13	0|0|6|13|esp1_0fac6a9c58d23ef5454d3bc5c4995858
D16	quickly	direct-english	5	esp1_1ad7f9a3ff086563d23e0b46337f0aa9	exact-surface-phrase	0	7	11	31	0|0|11|31|esp1_1ad7f9a3ff086563d23e0b46337f0aa9
D16	quickly	direct-english	6	esp1_2da431b842175e603e41722bf86d8e2f	exact-surface-phrase	0	7	18	30	0|0|18|30|esp1_2da431b842175e603e41722bf86d8e2f
D16	quickly	direct-english	7	esp1_a2cdbb2199e35bafff8a2639f2af788c	exact-surface-phrase	2	7	7	14	0|2|7|14|esp1_a2cdbb2199e35bafff8a2639f2af788c
D16	quickly	direct-english	8	esp1_6b9a6fe7d16f70fdc49834ae7e7843bc	exact-surface-phrase	2	7	8	17	0|2|8|17|esp1_6b9a6fe7d16f70fdc49834ae7e7843bc
D16	quickly	direct-english	9	esp1_86d92799f6bee2c7bda04f803c54096d	exact-surface-phrase	2	7	8	17	0|2|8|17|esp1_86d92799f6bee2c7bda04f803c54096d
D16	quickly	direct-english	10	esp1_476b8cb40c7f5e5c51c2abee63295227	exact-surface-phrase	2	7	9	16	0|2|9|16|esp1_476b8cb40c7f5e5c51c2abee63295227
D16	quickly	direct-english	11	esp1_a1ef93ee382c79e2042099a68defc238	exact-surface-phrase	2	7	11	36	0|2|11|36|esp1_a1ef93ee382c79e2042099a68defc238
D16	quickly	direct-english	12	esp1_46b148e65b51c5be7f1f2debad2b6035	exact-surface-phrase	3	7	5	10	0|3|5|10|esp1_46b148e65b51c5be7f1f2debad2b6035
D16	quickly	direct-english	13	esp1_fc16f963f1915d577cf15cefd80ce917	exact-surface-phrase	3	7	7	15	0|3|7|15|esp1_fc16f963f1915d577cf15cefd80ce917
D16	quickly	direct-english	14	esp1_70cc1b669066001c7044e054e1c0c31b	exact-surface-phrase	3	7	8	16	0|3|8|16|esp1_70cc1b669066001c7044e054e1c0c31b
D16	quickly	direct-english	15	esp1_38ad452c4532cbc48c80c08c6f5a222b	exact-surface-phrase	3	7	8	20	0|3|8|20|esp1_38ad452c4532cbc48c80c08c6f5a222b
D16	quickly	direct-english	16	esp1_aa7297f23f359b8e1073e44770511a28	exact-surface-phrase	3	7	11	23	0|3|11|23|esp1_aa7297f23f359b8e1073e44770511a28
D16	quickly	direct-english	17	esp1_ac9860fcdd9ba9e49d0bae5daad4ea8f	exact-surface-phrase	4	7	4	11	0|4|4|11|esp1_ac9860fcdd9ba9e49d0bae5daad4ea8f
D16	quickly	direct-english	18	esp1_ee56edf13118dc6b18aba206e9a911ec	exact-surface-phrase	4	7	5	14	0|4|5|14|esp1_ee56edf13118dc6b18aba206e9a911ec
D16	quickly	direct-english	19	esp1_2c7219a8a363de2b4b28306ac8092a58	exact-surface-phrase	4	7	6	13	0|4|6|13|esp1_2c7219a8a363de2b4b28306ac8092a58
D16	quickly	direct-english	20	esp1_14d76e2475ef46efb9fd9917a5e51d2a	exact-surface-phrase	4	7	6	14	0|4|6|14|esp1_14d76e2475ef46efb9fd9917a5e51d2a
D16	quickly	direct-english	21	esp1_17cdf29e0de5309e288ce50711baee69	exact-surface-phrase	4	7	6	17	0|4|6|17|esp1_17cdf29e0de5309e288ce50711baee69
D16	quickly	direct-english	22	esp1_2d200af1949ef59d73f7233e41b252a7	exact-surface-phrase	4	7	7	19	0|4|7|19|esp1_2d200af1949ef59d73f7233e41b252a7
D16	quickly	direct-english	23	esp1_8b75bec95cff140250b8731ed0875634	exact-surface-phrase	4	7	8	20	0|4|8|20|esp1_8b75bec95cff140250b8731ed0875634
D16	quickly	direct-english	24	esp1_80322174c2afbecbf45311040dcaf99b	exact-surface-phrase	4	7	8	22	0|4|8|22|esp1_80322174c2afbecbf45311040dcaf99b
D16	quickly	direct-english	25	esp1_943fad5a09e7d7ac4b2c38255ee62677	exact-surface-phrase	4	7	10	22	0|4|10|22|esp1_943fad5a09e7d7ac4b2c38255ee62677
D16	quickly	direct-english	26	esp1_8dd145452bdbad5328efd10316a102ea	exact-surface-phrase	6	7	2	6	0|6|2|6|esp1_8dd145452bdbad5328efd10316a102ea
D16	quickly	direct-english	27	esp1_f6636959074fb1921d1999aa9608a273	exact-surface-phrase	6	7	3	5	0|6|3|5|esp1_f6636959074fb1921d1999aa9608a273
D16	quickly	direct-english	28	esp1_d4d381f2107a84dd904a2a4217de4fc4	exact-surface-phrase	6	7	3	7	0|6|3|7|esp1_d4d381f2107a84dd904a2a4217de4fc4
D16	quickly	direct-english	29	esp1_ba1529d005e0bb0fa4f0e927208d3bea	exact-surface-phrase	6	7	3	10	0|6|3|10|esp1_ba1529d005e0bb0fa4f0e927208d3bea
D16	quickly	direct-english	30	esp1_36f1ac2334a1d40f07e3709da0687905	exact-surface-phrase	6	7	13	25	0|6|13|25|esp1_36f1ac2334a1d40f07e3709da0687905
D16	quickly	direct-english	31	esp1_4f1a61ffea5046e4bcee5d5177dcdc74	exact-surface-phrase	7	7	5	11	0|7|5|11|esp1_4f1a61ffea5046e4bcee5d5177dcdc74
D16	quickly	direct-english	32	esp1_c366a853e623b080d70a1a482edbbabf	exact-surface-phrase	7	7	7	12	0|7|7|12|esp1_c366a853e623b080d70a1a482edbbabf
D16	quickly	direct-english	33	esp1_79905ee22730dd23816cc923c641ce3c	exact-surface-phrase	7	7	11	35	0|7|11|35|esp1_79905ee22730dd23816cc923c641ce3c
D16	quickly	direct-english	34	esp1_e05b890c5e831853db90e53f2771d22a	exact-surface-phrase	8	7	3	7	0|8|3|7|esp1_e05b890c5e831853db90e53f2771d22a
D16	quickly	direct-english	35	esp1_80073c322b9e87bbd29b918c16614bbb	exact-surface-phrase	8	7	3	9	0|8|3|9|esp1_80073c322b9e87bbd29b918c16614bbb
D16	quickly	direct-english	36	esp1_f8f1cbfb158cb3494de212e5b1806432	exact-surface-phrase	8	7	3	10	0|8|3|10|esp1_f8f1cbfb158cb3494de212e5b1806432
D16	quickly	direct-english	37	esp1_6d8f1085cedcf4ccfeee7914027baf40	exact-surface-phrase	8	7	6	16	0|8|6|16|esp1_6d8f1085cedcf4ccfeee7914027baf40
D16	quickly	direct-english	38	esp1_1a7aa8e86924892e402944d89b6bfcf5	exact-surface-phrase	9	7	3	6	0|9|3|6|esp1_1a7aa8e86924892e402944d89b6bfcf5
D16	quickly	direct-english	39	esp1_6b0a2b37dc0670e0eb128f8c173ebbdd	exact-surface-phrase	9	7	3	6	0|9|3|6|esp1_6b0a2b37dc0670e0eb128f8c173ebbdd
D16	quickly	direct-english	40	esp1_66c91dabeebea76eac0906257f00577e	exact-surface-phrase	9	7	3	12	0|9|3|12|esp1_66c91dabeebea76eac0906257f00577e
D16	quickly	direct-english	41	esp1_c078104136bbe6f538c1df33094b1811	exact-surface-phrase	9	7	3	13	0|9|3|13|esp1_c078104136bbe6f538c1df33094b1811
D16	quickly	direct-english	42	esp1_2c95caa6687a28c873e785a65f6e9232	exact-surface-phrase	9	7	4	13	0|9|4|13|esp1_2c95caa6687a28c873e785a65f6e9232
D16	quickly	direct-english	43	esp1_0f505560162d4bcdb26ee160ec46c7f2	exact-surface-phrase	9	7	4	15	0|9|4|15|esp1_0f505560162d4bcdb26ee160ec46c7f2
D16	quickly	direct-english	44	esp1_009f148b7574c7574b2faaf0c99e5a48	exact-surface-phrase	9	7	7	11	0|9|7|11|esp1_009f148b7574c7574b2faaf0c99e5a48
D16	quickly	direct-english	45	esp1_1695a69983eaff4abb6029656537f43c	exact-surface-phrase	9	7	8	14	0|9|8|14|esp1_1695a69983eaff4abb6029656537f43c
D16	quickly	direct-english	46	esp1_7179810285683badaaae08eaaa382718	exact-surface-phrase	9	7	8	17	0|9|8|17|esp1_7179810285683badaaae08eaaa382718
D16	quickly	direct-english	47	esp1_0b87527bcc260842dc0cc702157bce62	exact-surface-phrase	9	7	8	19	0|9|8|19|esp1_0b87527bcc260842dc0cc702157bce62
D16	quickly	direct-english	48	esp1_07f575d0388675d13d14e9eeee233f1c	exact-surface-phrase	9	7	9	17	0|9|9|17|esp1_07f575d0388675d13d14e9eeee233f1c
D16	quickly	direct-english	49	esp1_35e3773eab77ddcbff2979f7b0944dc7	exact-surface-phrase	9	7	9	20	0|9|9|20|esp1_35e3773eab77ddcbff2979f7b0944dc7
D16	quickly	direct-english	50	esp1_a547a1d004ed8857e59d885107eb6dd0	exact-surface-phrase	9	7	11	18	0|9|11|18|esp1_a547a1d004ed8857e59d885107eb6dd0
D16	quickly	direct-english	51	esp1_8855a10e70f1200b9c7fcb8569ffd697	exact-surface-phrase	10	7	3	7	0|10|3|7|esp1_8855a10e70f1200b9c7fcb8569ffd697
D16	quickly	direct-english	52	esp1_ceb4217660085bbdf41ec4945b9f733e	exact-surface-phrase	10	7	3	10	0|10|3|10|esp1_ceb4217660085bbdf41ec4945b9f733e
D16	quickly	direct-english	53	esp1_a943dcf4dd21441769bb236dc36a2ed0	exact-surface-phrase	10	7	3	11	0|10|3|11|esp1_a943dcf4dd21441769bb236dc36a2ed0
D16	quickly	direct-english	54	esp1_cc99ae1093da5142501e972e63813762	exact-surface-phrase	10	7	4	11	0|10|4|11|esp1_cc99ae1093da5142501e972e63813762
D16	quickly	direct-english	55	esp1_5c3587720007ab5f7e8711cdc298c9fa	exact-surface-phrase	10	7	4	12	0|10|4|12|esp1_5c3587720007ab5f7e8711cdc298c9fa
D16	quickly	direct-english	56	esp1_b6c1883372c2bc3bc7f1de3105afb97a	exact-surface-phrase	10	7	8	17	0|10|8|17|esp1_b6c1883372c2bc3bc7f1de3105afb97a
D16	quickly	direct-english	57	esp1_7652f7ec7aa24af41c435d74e66e8879	exact-surface-phrase	10	7	11	32	0|10|11|32|esp1_7652f7ec7aa24af41c435d74e66e8879
D16	quickly	direct-english	58	esp1_c2790d95a5c5aad3fbb5019db4ee3f81	exact-surface-phrase	10	7	15	33	0|10|15|33|esp1_c2790d95a5c5aad3fbb5019db4ee3f81
D16	quickly	direct-english	59	esp1_9f47b88d60f6d884d9aed1c05a1fc5a3	exact-surface-phrase	11	7	3	9	0|11|3|9|esp1_9f47b88d60f6d884d9aed1c05a1fc5a3
D16	quickly	direct-english	60	esp1_03da1a55773b82a3212b9d90365b6f1b	exact-surface-phrase	11	7	3	10	0|11|3|10|esp1_03da1a55773b82a3212b9d90365b6f1b
D16	quickly	direct-english	61	esp1_cb8e4573653c29922603c035bf9f16d1	exact-surface-phrase	11	7	3	11	0|11|3|11|esp1_cb8e4573653c29922603c035bf9f16d1
D16	quickly	direct-english	62	esp1_dd3bea02048f4ce3305a93460e3c795a	exact-surface-phrase	11	7	3	11	0|11|3|11|esp1_dd3bea02048f4ce3305a93460e3c795a
D16	quickly	direct-english	63	esp1_11d94e2b23f2adce2e8de83c29ead20d	exact-surface-phrase	11	7	4	5	0|11|4|5|esp1_11d94e2b23f2adce2e8de83c29ead20d
D16	quickly	direct-english	64	esp1_75a7e18920fb91cd0cd859a30004f912	exact-surface-phrase	11	7	10	21	0|11|10|21|esp1_75a7e18920fb91cd0cd859a30004f912
D16	quickly	direct-english	65	esp1_7bc4e2c4a28fb8a6751ff79cd588d59a	exact-surface-phrase	11	7	14	18	0|11|14|18|esp1_7bc4e2c4a28fb8a6751ff79cd588d59a
D16	quickly	direct-english	66	esp1_1d31e44c2f6c84ee2b3dd9671be06940	exact-surface-phrase	12	7	3	9	0|12|3|9|esp1_1d31e44c2f6c84ee2b3dd9671be06940
D16	quickly	direct-english	67	esp1_dd9224375eb17adc40e1f415e1250038	exact-surface-phrase	12	7	3	9	0|12|3|9|esp1_dd9224375eb17adc40e1f415e1250038
D16	quickly	direct-english	68	esp1_8281a84375901044ff1f0b1a7fb6f819	exact-surface-phrase	12	7	3	10	0|12|3|10|esp1_8281a84375901044ff1f0b1a7fb6f819
D16	quickly	direct-english	69	esp1_93a4e5b5bd3f8cf3aa50447ff37cbcf1	exact-surface-phrase	12	7	3	10	0|12|3|10|esp1_93a4e5b5bd3f8cf3aa50447ff37cbcf1
D16	quickly	direct-english	70	esp1_778a1d7a4c0a172272eaa0f5c76b606e	exact-surface-phrase	12	7	3	11	0|12|3|11|esp1_778a1d7a4c0a172272eaa0f5c76b606e
D16	quickly	direct-english	71	esp1_be1ae42efbe1a9d32fbf18829768c179	exact-surface-phrase	12	7	3	14	0|12|3|14|esp1_be1ae42efbe1a9d32fbf18829768c179
D16	quickly	direct-english	72	esp1_4d7fecd514f501cc99d8776c04d556cd	exact-surface-phrase	12	7	5	17	0|12|5|17|esp1_4d7fecd514f501cc99d8776c04d556cd
D16	quickly	direct-english	73	esp1_57d18bfe75447753879e855c5b2421cf	exact-surface-phrase	12	7	6	15	0|12|6|15|esp1_57d18bfe75447753879e855c5b2421cf
D16	quickly	direct-english	74	esp1_fcd5576fefffdc85f0af8f12e6482a32	exact-surface-phrase	12	7	6	15	0|12|6|15|esp1_fcd5576fefffdc85f0af8f12e6482a32
D16	quickly	direct-english	75	esp1_743f456a5167e3ca79ea13ec240b5bfe	exact-surface-phrase	12	7	6	17	0|12|6|17|esp1_743f456a5167e3ca79ea13ec240b5bfe
D16	quickly	direct-english	76	esp1_433e2d154351437cf3a4efc5310f0736	exact-surface-phrase	12	7	8	32	0|12|8|32|esp1_433e2d154351437cf3a4efc5310f0736
