context_id	rank	captured_at	environment	private_evidence_pointer	evidence_sha256	japanese	english	japanese_id	english_id	zenbu_present_pre	zenbu_rank_pre	lexical_relation	general_japanese	general_english	direct_link	japanese_indices	duplicate_group	duplicate_group_size	observation_source
D19	20	2026-08-14T23:47:58+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D19-exhaustive-page-012.jpeg	bddfe749f7ad5fa11b77fe2dc6f39f5622699e58c648cea286a4bccb01493758	彼は本当にそれを食べたんです。	That's really what he ate.	99878	303819	false	""	exact-japanese-surface	true	true	true	true	english:303819	1	issue-147-capture-ocr-exact-en-ja-1.000
D20	1	2026-08-14T23:23:49+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D20-examples-00-valid.jpeg	4d2ce47a4c60cd71dce26381fadcbefd186676dc39214e86452278835b2438f8	ねこっかぶり！	You hypocrite!	9065865	2936461	true	1	exact-japanese-surface	true	true	true	false	english:2936461	1	issue-147-direct-transcription
D20	2	2026-08-14T23:23:49+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D20-examples-01-valid.jpeg	d129cbed217f10a99ebfff0c06063cdef7c0ddf3f46f9a4f5c56a8aedafd6b1b	いすの上にねこがいます。	There is a cat on the chair.	229125	66484	true	2	exact-japanese-surface	true	true	true	true	english:66484	1	issue-147-direct-transcription
D20	3	2026-08-14T23:23:49+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D20-examples-02-valid.jpeg	f71364142e617a060a683a47060dd8b104cd58c296abbc8bc845c016817374a4	ねこが私のそばを丁度今横切った。	The cat has just passed by beside me.	198626	35819	true	3	exact-japanese-surface	true	true	true	true	english:35819	1	issue-147-direct-transcription
D20	4	2026-08-14T23:23:49+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D20-examples-03-valid.jpeg	85b3400527ed39fd90d5b1b78ace5c8dac6c208d10900def58bbb6ec58c4ed23	今日はねこをお風呂に入れなくちゃ。	Today I have to give my cat a bath.	1518071	1557001	true	4	exact-japanese-surface	true	true	true	false	english:1557001	1	issue-147-direct-transcription
D20	5	2026-08-14T23:23:49+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D20-examples-04-valid.jpeg	1e30554202f7cc56702af2d789ad68f1ca6e63bb69101a03a2bbf70102204057	骨と皮ばかりにやせこけたねこでした。	It was a cat starved to skin and bones.	172958	241515	true	5	exact-japanese-surface	true	true	true	true	english:241515	1	issue-147-direct-transcription
D20	6	2026-08-14T23:23:49+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D20-examples-05-valid.jpeg	03a4604fbf0e65a074cd9cacebedddb98a0abf5ab2bdb21981116487b2636137	家はねこが２匹います。１匹は白で、もう１匹は黒です。	We have two cats; one is white, and the other is black.	187012	24149	true	7	exact-japanese-surface	true	true	true	true	english:24149	1	issue-147-direct-transcription
D20	7	2026-08-14T23:23:49+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D20-examples-06-valid.jpeg	8c58221f8ce2cb541a4c54d0211a3e1469d30cf79b9afd378457b1b3ea8178ca	「ねこまっしぐら」というのは、飼い猫がエサに向かってまいしんする様子を表している。	"The phrase ""make a bee line for"" expresses the look of how a bee heads straight for food with speed and energy."	77011	326708	true	8	exact-japanese-surface	true	true	true	true	english:326708	1	issue-147-direct-transcription
D20	8	2026-08-14T23:23:49+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D20-examples-07-valid.jpeg	2b3467677b7b6816c0a8fb5f38d300cb309ad6da3c53cb38c210dda55bc896b6	おまえはどうして、百匹のねこ、千匹のねこ、百万匹、一億、一兆匹のねこといっしょに、食べられてしまわなかったのだね。？	How does it happen that you were not eaten up with all those hundreds and trillions of cats?	227532	64885	true	9	exact-japanese-surface	true	true	true	true	english:64885	1	issue-147-direct-transcription
D20	9	2026-08-14T23:23:49+09:00	Nihongo-1.34.3-9792-iPhone17ProMax-iOS26.6	private://issue-147/D20-examples-08-valid.jpeg	ca49ff9084a47d229b22fe549810dd3098c23ae9eef72fb42ec879e02fa4a55e	それから、毎日おじいさんと、おばあさんがこねこにミルクを飲ませましたら、こねこは、まもなく、かわいらしいまるまるとしたねこに、なりました。	Every day grandfather and grandmother gave the kitten plenty of milk, and soon the kitten grew nice and plump.	205933	43179	true	10	exact-japanese-surface	true	true	true	true	english:43179	1	issue-147-direct-transcription
