context_id	query	language	engine	rank	pair_id	other_engine	in_other_engine	other_rank	rank_delta
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	100	tatoeba:11331283:10734356	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	708	-608
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	101	tatoeba:11527541:9668232	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	false	""	""
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	102	tatoeba:11608800:13043864	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	false	""	""
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	103	tatoeba:1180577:471758	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	430	-327
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	104	tatoeba:12044626:6875962	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	false	""	""
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	105	tatoeba:121722:282283	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	false	""	""
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	106	tatoeba:121933:282070	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	338	-232
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	107	tatoeba:121982:282021	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	294	-187
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	108	tatoeba:12209127:1555325	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	false	""	""
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	109	tatoeba:12351453:2195401	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	521	-412
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	110	tatoeba:124500:384559	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	408	-298
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	111	tatoeba:126220:2348	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	false	""	""
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	112	tatoeba:1265372:2348	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	false	""	""
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	113	tatoeba:1265495:2348	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	false	""	""
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	114	tatoeba:12698551:1837850	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	510	-396
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	115	tatoeba:137245:275991	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	false	""	""
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	116	tatoeba:1585523:1194882	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	483	-367
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	117	tatoeba:1622556:1621651	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	false	""	""
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	118	tatoeba:1681190:1333956	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	487	-369
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	119	tatoeba:173757:240712	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	178	-59
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	120	tatoeba:176051:238414	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	false	""	""
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	121	tatoeba:182659:19790	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	false	""	""
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	122	tatoeba:182946:20065	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	10	112
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	123	tatoeba:183461:20585	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	11	112
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	124	tatoeba:184176:21304	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	false	""	""
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	125	tatoeba:191036:28197	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	false	""	""
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	126	tatoeba:214761:52055	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	false	""	""
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	127	tatoeba:229731:67092	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	145	-18
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	128	tatoeba:230503:67871	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	148	-20
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	129	tatoeba:231095:68462	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	false	""	""
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	130	tatoeba:2993257:319742	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	false	""	""
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	131	tatoeba:515194:515178	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	433	-302
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	132	tatoeba:5259673:5289451	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	581	-449
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	133	tatoeba:539512:538910	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	false	""	""
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	134	tatoeba:6458286:6475180	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	592	-458
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	135	tatoeba:757782:712344	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	444	-309
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	136	tatoeba:83974:319742	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	false	""	""
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	137	tatoeba:8566436:1572896	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	497	-360
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	138	tatoeba:8585705:16733	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	false	""	""
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	139	tatoeba:8587348:8354675	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	621	-482
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	140	tatoeba:872753:372460	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	403	-263
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	141	tatoeba:8875314:5902894	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	587	-446
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	142	tatoeba:8982983:1907947	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	512	-370
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	143	tatoeba:90537:313175	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	false	""	""
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	144	tatoeba:9740662:8612761	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	624	-480
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	145	tatoeba:9749245:2547791	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	530	-385
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	146	tatoeba:982253:982233	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	462	-316
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	147	tatoeba:9958273:9958262	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	false	""	""
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	148	tatoeba:10049720:10047723	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	675	-527
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	149	tatoeba:10079739:275410	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	260	-111
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	150	tatoeba:10081414:10081200	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	680	-530
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	151	tatoeba:101396:302300	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	368	-217
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	152	tatoeba:10172636:2220707	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	522	-370
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	153	tatoeba:10367185:1650635	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	499	-346
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	154	tatoeba:1039461:69436	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	156	-2
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	155	tatoeba:10635189:9373206	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	644	-489
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	156	tatoeba:107700:295985	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	false	""	""
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	157	tatoeba:10798114:2399188	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	526	-369
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	158	tatoeba:108353:295333	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	false	""	""
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	159	tatoeba:109551:294139	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	false	""	""
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	160	tatoeba:11029681:3824664	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	false	""	""
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	161	tatoeba:11058412:7844818	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	613	-452
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	162	tatoeba:1107947:1107946	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	477	-315
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	163	tatoeba:11203791:4128327	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	562	-399
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	164	tatoeba:12037986:1981476	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	515	-351
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	165	tatoeba:12056179:6076387	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	false	""	""
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	166	tatoeba:121926:282077	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	345	-179
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	167	tatoeba:121928:282075	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	343	-176
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	168	tatoeba:121948:282055	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	322	-154
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	169	tatoeba:121954:282049	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	316	-147
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	170	tatoeba:121958:35811	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	42	128
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	171	tatoeba:121975:282029	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	299	-128
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	172	tatoeba:12209134:1555325	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	false	""	""
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	173	tatoeba:1223263:990384	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	false	""	""
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	174	tatoeba:12662537:11109379	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	724	-550
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	175	tatoeba:12882286:9194534	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	640	-465
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	176	tatoeba:12976408:967760	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	460	-284
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	177	tatoeba:13089108:13000231	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	752	-575
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	178	tatoeba:141966:272603	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	false	""	""
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	179	tatoeba:145743:268819	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	247	-68
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	180	tatoeba:151209:263347	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	false	""	""
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	181	tatoeba:155102:259437	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	229	-48
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	182	tatoeba:157021:257513	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	false	""	""
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	183	tatoeba:158636:255892	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	false	""	""
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	184	tatoeba:162305:255892	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	false	""	""
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	185	tatoeba:1632389:1277087	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	485	-300
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	186	tatoeba:1650843:1652457	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	false	""	""
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	187	tatoeba:172889:241584	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	false	""	""
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	188	tatoeba:173756:240712	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	177	11
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	189	tatoeba:173758:240712	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	179	10
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	190	tatoeba:179263:18120	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	false	""	""
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	191	tatoeba:1795640:487303	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	432	-241
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	192	tatoeba:182674:19806	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	false	""	""
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	193	tatoeba:182675:19805	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	false	""	""
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	194	tatoeba:183913:21039	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	false	""	""
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	195	tatoeba:187168:24305	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	false	""	""
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	196	tatoeba:187171:24308	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	false	""	""
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	197	tatoeba:187172:24309	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	false	""	""
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	198	tatoeba:189100:26247	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	false	""	""
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	199	tatoeba:194438:31611	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	false	""	""
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	200	tatoeba:195319:32493	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	false	""	""
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	201	tatoeba:204895:42137	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	false	""	""
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	202	tatoeba:214846:31626	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	false	""	""
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	203	tatoeba:236835:19492	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	false	""	""
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	204	tatoeba:237051:19122	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	false	""	""
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	205	tatoeba:3643242:4525583	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	570	-365
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	206	tatoeba:4166921:4197707	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	564	-358
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	207	tatoeba:424927:424804	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	false	""	""
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	208	tatoeba:5067271:5272667	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	579	-371
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	209	tatoeba:5221871:3825844	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	559	-350
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	210	tatoeba:538764:475485	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	431	-221
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	211	tatoeba:78676:325040	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	false	""	""
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	212	tatoeba:83960:319742	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	false	""	""
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	213	tatoeba:8417381:9234973	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	641	-428
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	214	tatoeba:872766:372460	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	404	-190
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	215	tatoeba:8746121:1789240	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	506	-291
D02	cat	en	zenbu-normalized-literal-substring-length-id-baseline	216	tatoeba:8749962:5749278	sqlite-fts4-porter-quoted-phrase-rowid-order-diagnostic	true	584	-368
